1-Octene,"2,3-Butanedione",2-Butanol,Butyl acetate,Dimethyl disulfide,3-Hexanone,Hexanal,Pentyl formate,1-Butanol,5-Methyl-2-hexanone,Limonene,2-Heptanone,3-Hexanol,2-Methyl-1-butanol,4-Octanone,Ethyl caproate,Styrene,1-Pentanol,Hexyl acetate,Acetoin,2-Octanone,Octanal,3-Methyl-1-pentanol,6-Methyl-5-hepten-2-one,1-Hexanol,3-Nonanone,Dimethyl trisulfide,2-Nonanone,Nonanal,Ethyl caprylate,(E)-2-Octenal,1-Octen-3-ol,1-Heptanol,Acetic acid,2-Ethyl-1-hexanol,2-Decanone,Benzaldehyde,(E)-2-Nonenal,Propanoic acid,1-Octanol,Dimethyl sulfoxide,2-Furanmethanol,2-Undecanone,(E)-2-Octenol,Ethyl caprate,Butyric acid,污-Butyrolactone,Acetophenone,"3,7-Dimethyl-1-octanol",Isovaleric acid,3-Furanmethanol,1-Nonanol,Pentanoic acid,2(5H)-Furanone,3-Methylpentanoic acid,汛-Hexalactone,2-Tridecanone,2-Phenylethyl acetate,Hexanoic acid,Dimethyl sulfone,2-Hydroxy-5-methylacetophenone,2-Ethyl-1-hexanoic acid,Heptanoic acid,1-Dodecanol,汛-Octalactone,Phenol,2-Pentadecanone,Furaneol,污-Nonalactone,Ethyl myristate,Pantolactone,Octanoic acid,汛-Nonalactone,Nonanoic acid,汛-Decalactone,Methyl palmitate,Ethyl palmitate,Decanoic acid,"2,4-Di-tert-butylphenol",9-Decenoic acid,Undecanoic acid,污-Dodecalactone,Undecylenic acid,汛-Dodecalactone,Dodecanoic acid,Tetradecanoic acid,Milky,Fatty,Cooked,Oxidized,Sweet,Fresh,Preference
0.729814381,0.846952453,0.0,0.011703598,4.784674837,1.736025523,1.197751628,0.219275796,0.197595537,0.052594525,0.01042582,41.03439888,0.016717596,0.022601393,0.135815588,0.006025083,2.521739246,0.557733612,0.024954433,0.037365202,0.258472603,0.489658979,0.200660745,0.583563287,0.780422602,7.23998e-05,5.003494298,3.717390009,1.421809539,0.002366593,0.107679196,0.361448233,0.209980588,0.060439724,0.717269458,0.016654542,2.611965313,0.019181649,0.025671656,0.225248577,0.051488613,0.036035817,3.110384894,0.318284688,0.0,1.042442941,0.012925466,0.406957479,0.042220595,0.034649216,0.044288749,0.013720457,0.123790976,0.013493447,0.0,0.079645114,0.506501724,0.007707356,5.166104108,0.636785356,0.0,0.05614831,0.15819013,0.0165667,0.450949067,0.110930965,0.132092802,0.001030205,0.078544375,0.05058657,0.432122255,0.625365361,0.03192176,0.121280325,3.60400286,0.024594682,0.0,1.061602037,0.089198223,0.011625277,0.010215989,0.01571045,0.042100966,1.221380784,0.079711916,0.092204767,3.0,2.6,2.7,2.2,2.8,1.7,5.5
0.014677253,1.327533017,0.0,0.015454084,3.838570215,2.824995142,0.350223836,0.415710693,0.318371404,0.30378089,0.046697004,53.5798497,0.025329064,0.041588345,0.140021553,0.009585518,0.916032082,0.530494123,0.04327543,0.046117123,0.35369546,0.326401483,0.022706604,0.306452119,0.53951889,7.45584e-05,1.437378502,4.397975524,1.253229295,0.003953917,0.04478839,0.180514048,0.235608154,0.186982992,0.475799946,0.034978434,1.580239699,0.016351195,0.032449223,0.16548583,0.041137254,0.045528782,3.569744763,0.395880967,0.0,1.64318606,0.0164247,0.19610467,0.010466686,0.415173966,0.158924894,0.015648874,0.172103939,0.011805585,0.0,0.025282796,0.612057807,0.005157695,8.807026731,2.518679883,0.0,0.080801182,0.274276616,0.022403621,0.107596483,0.11491747,0.179020528,0.000732878,0.074841422,0.107826084,0.17968034,1.291410908,0.040518743,0.194472767,1.318248897,0.02634287,0.0,2.36722181,0.04879605,0.0363664,0.022648873,0.020669492,0.024388724,0.87129426,0.172786283,0.098102473,2.3,2.6,2.5,2.6,2.4,1.9,4.3
2.161156824,0.739483665,0.0,0.014228155,2.176256819,1.419515597,0.548583871,0.342698942,0.264325783,0.422847123,0.00034908,29.03152263,0.010299946,0.019623176,0.154035396,0.007916191,0.254557169,0.230029196,0.02012424,0.023312044,0.225180343,0.279980422,0.058935284,0.259203984,0.347764241,9.16268e-05,0.986591522,2.500265731,1.046997572,0.001293573,0.051448203,0.138158818,0.323450722,0.043967372,0.202321799,0.021082618,3.307594013,0.012082571,0.019418097,0.108634023,0.02995596,0.025159708,1.945947279,0.218382967,0.0,0.709371422,0.015441952,0.172175174,0.026692386,0.017241929,0.038271371,0.007611491,0.098890062,0.018258625,0.0,0.011421988,0.313753219,0.0085194,3.829104377,0.91822505,0.0,0.039496382,0.138125896,0.017184405,0.09439445,0.091401401,0.079966747,0.000479602,0.055564358,0.033848964,0.157973669,0.491337734,0.036630413,0.10923589,1.115050455,0.017237889,0.0,0.811912616,0.042332326,0.009982352,0.013585082,0.030951245,0.025401856,0.610720209,0.077226927,0.05505327,2.8,3.0,2.1,2.1,2.4,1.9,5.4
0.504305348,1.388865003,0.0,0.052808494,2.760326222,0.14168915,0.572396365,0.465740282,0.429660454,0.687361478,0.001148035,48.33704583,0.020084197,0.019864115,0.114591232,0.012469025,16.10644927,0.22288404,0.026862019,0.040498184,0.313990479,0.196613475,0.070529251,0.215517651,0.369427019,0.000200318,1.084282668,3.218398274,1.047162344,0.001676174,0.049223473,0.123341307,0.398819717,0.069439877,0.137619784,0.023813003,3.280979758,0.011450953,0.025576369,0.105169312,0.037892833,0.028209755,2.57800008,0.285571781,0.0,1.203107879,0.013502876,0.203078234,0.026508248,0.029943869,0.090289586,0.01361989,0.143972836,0.029007914,0.0,0.043470807,0.434714847,0.008277777,7.011943254,0.569252875,0.0,0.048399494,0.247831467,0.023671711,0.425786204,0.108547893,0.152451081,0.000530931,0.051813893,0.057204669,0.397209867,0.787751119,0.033638287,0.128160568,2.350859155,0.023170658,0.0,1.308535124,0.06060071,0.015065185,0.018916394,0.039931722,0.033375264,1.174420982,0.104027922,0.062145312,2.4,2.7,2.3,2.8,1.9,1.1,4.1
0.410431556,0.586663772,0.0,2.761687533,2.629480852,0.145383623,4.744288349,0.042556785,0.041254708,0.05564269,0.000407566,31.14732622,0.01187539,0.069029691,0.151171845,0.007251632,0.14121277,0.564256484,0.003569908,0.032338645,0.271252804,1.768506053,0.358956725,0.357742629,1.538742517,0.001238619,0.909900221,2.301683925,2.534594597,0.002447967,0.303301759,1.207648417,0.56209819,0.051327641,0.173084413,0.024409895,6.15814606,0.05908369,0.018532115,0.540678211,0.037555474,0.018916024,1.891323942,0.026580628,0.0,1.191488118,0.014160443,0.174230982,0.028630608,0.027078638,0.037951595,0.01386676,0.13301446,0.00661411,0.0,0.211212508,0.325747138,0.011269444,5.744224299,0.670398119,0.0,0.037238789,0.223128717,0.021662984,1.212361633,0.123507878,0.106861434,0.00057108,0.062383959,0.036584965,0.269119401,0.662931493,0.017232839,0.116470581,4.879795932,0.022553851,0.0,1.113938873,0.412262792,0.013873912,0.020698555,0.034536074,0.039304364,1.549085641,0.087255387,0.047178552,2.7,2.5,1.6,3.2,2.4,1.8,4.0
0.794815269,1.170036282,0.0,0.021530062,1.968288159,1.810304452,0.936362601,0.264011172,0.287339184,0.063426909,0.000873298,49.68131631,0.018520523,0.012823284,0.160096789,0.012814072,0.41205457,0.041939949,0.040136274,0.02555917,0.40069295,0.309930354,0.049390147,0.307530299,0.542340362,0.000126869,0.597701634,4.43776651,1.328129739,0.002152243,0.05172523,0.188055239,0.896281071,0.108027157,0.168383856,0.039853378,5.839625589,0.014094442,0.021723006,0.147074759,0.03000973,0.042941412,3.529504969,0.384886134,0.0,1.099855081,0.007776754,0.207486888,0.031731268,0.014291744,0.058953413,0.01055708,0.110157963,0.028434141,0.0,0.056827047,0.569550262,0.013410751,5.432273628,0.60201324,0.0,0.042531468,0.192176713,0.022156985,0.400484437,0.096076414,0.152305153,0.000608887,0.070085771,0.045876254,0.357016952,0.705322701,0.007977613,0.108627629,2.663713271,0.017902803,0.0,1.11760018,0.046123558,0.014850769,0.017021665,0.046294833,0.027397237,1.107793211,0.089397577,0.07800776,2.8,2.3,1.4,2.0,2.2,1.1,4.0
2.983816362,1.251555119,0.0,0.002904058,4.466124827,1.600827594,1.106413664,0.323727596,0.303211522,0.49239631,0.001172159,33.2774692,0.012199338,0.019360926,0.008953179,0.007476318,0.465242042,0.114791602,0.028947092,0.039822131,0.189054445,0.356536693,0.021664937,0.078439567,0.439777761,5.62802e-05,2.993896599,1.870014242,0.837184978,0.001337784,0.062886706,0.139298386,1.356852947,0.080379176,0.178240144,0.012897906,1.961756065,0.010996274,0.015533365,0.10779226,0.036249068,0.013122073,1.35030361,0.154373062,0.0,0.710405108,0.01130026,0.135285599,0.017967351,0.014840168,0.03118208,0.00585462,0.071473967,0.009645749,0.0,0.030306826,0.199436063,0.006946962,2.128271573,1.76049258,0.0,0.030062966,0.073083289,0.010331617,0.200702507,0.067177148,0.039072636,0.000289717,0.043648381,0.011733791,0.150977171,0.219482769,0.007840401,0.042585523,1.813868061,0.008105276,0.0,0.342211178,0.049244454,0.003677727,0.006283406,0.027886279,0.011296022,0.649723724,0.039653029,0.041126185,2.9,3.3,2.1,1.9,2.8,1.5,4.8
0.868457211,0.651427025,0.0,0.022489172,2.292960271,1.862168182,0.856403608,0.317222659,0.358143373,0.168320089,0.020719174,28.35804793,0.01239948,0.013869281,0.170641184,0.005562904,0.720684034,0.049984714,0.04893246,0.025247113,0.163858214,0.220676337,0.58917957,0.08602911,1.294524947,0.000109192,0.579191864,2.21098656,0.446311183,0.000821643,0.025960846,0.149597366,1.420261039,0.023064179,0.501067805,0.020859469,2.768898635,0.004842578,0.006873388,0.136520576,0.023522987,0.02107055,1.791480856,0.196595368,0.0,0.490389347,0.00609129,0.10647408,0.02033157,0.023191526,0.0,0.0091022,0.060990309,0.017016219,0.0,0.060540512,0.226787304,0.001548367,2.271886041,0.573033387,0.0,0.043880943,0.066059222,0.006647003,0.391080618,0.067227224,0.047731019,0.000378765,0.035865978,0.032527782,0.140477878,0.297909143,0.005254812,0.035150409,2.063238767,0.006823158,0.0,0.539846375,0.042341016,0.006334055,0.004162147,0.028880183,0.017063817,0.709430563,0.037520219,0.027730596,3.0,2.9,1.5,1.6,2.8,1.2,5.3
0.639670987,0.59782547,0.0,0.023195397,4.316462408,1.893600343,0.228426664,0.224408333,0.198979697,0.073918319,0.016744956,25.51977934,0.013218782,0.01199458,0.155616025,0.003930958,0.663569719,0.006033379,0.024764889,0.019983243,0.1632533,0.146782546,0.020122159,0.07686992,0.201308223,2.51805e-05,2.603341761,1.799905258,0.304076045,0.000900124,0.0181741,0.075623496,1.532144233,0.027426233,0.156386852,0.011545357,1.685658404,0.006130718,0.008046907,0.050540358,0.022300873,0.016290078,1.371833583,0.150718896,0.0,0.500568953,0.008086453,0.084102451,0.014770572,0.015670176,0.0,0.00594751,0.055504988,0.008939262,1.45477e-05,0.0366533,0.168910155,0.00131241,2.010740326,0.595757725,0.0,0.022164377,0.058198192,0.006912031,0.249260382,0.051560697,0.029328732,0.000236292,0.030185669,0.016736324,0.157488346,0.195476642,0.006011269,0.027036812,1.683446638,0.005733226,0.0,0.267948638,0.034813273,0.0,0.003835554,0.019884213,0.00955058,0.630020212,0.026444415,0.021203359,2.6,2.3,2.0,1.4,2.3,0.9,5.1
1.500041038,0.679712494,0.0,0.018861054,4.336683713,0.666954978,0.384776018,0.081903973,0.091061598,0.04567182,0.016516247,28.95788548,0.010325159,0.011971638,0.156450438,0.005837187,0.85370291,0.205929435,0.01033118,0.034894443,0.188136295,0.17268718,0.061643565,0.198824578,0.222692442,0.0,1.404980907,2.015869386,0.280923751,0.001140963,0.030630068,0.122645763,0.891765614,0.038547247,0.147160138,0.01203101,1.926144746,0.005777066,0.013621072,0.06904952,0.029376099,0.01654554,1.499557665,0.16483623,0.0,0.666045424,0.006773195,0.178590519,0.010482409,0.014048484,0.000476124,0.005379272,0.063198662,0.021355299,0.0,0.007557776,0.179516675,0.001151365,2.392512403,1.077286387,0.0,0.029339713,0.064153472,0.006223238,0.067475984,0.055616907,0.025828735,0.000455297,0.037645625,0.011261314,0.243397447,0.197804486,0.009466631,0.031486021,0.821346846,0.004658668,0.0,0.302955562,0.028109968,0.001201835,0.005589042,0.021146706,0.012270669,0.352509496,0.030720274,0.030812359,2.9,2.9,1.6,1.7,3.1,0.8,5.7
0.483596249,0.75948556,0.0,0.020674953,1.814943207,0.899155153,0.369001687,0.104784928,0.111045954,0.208358411,0.000204236,47.87746497,0.020868667,0.019168313,0.152915827,0.013047133,0.446895385,0.020058225,0.006276834,0.030316035,0.425176933,0.134338775,0.023037973,0.681142316,0.544481378,9.01544e-05,0.658747076,4.135978988,0.487518924,0.004742804,0.033469374,0.11627129,0.961011532,0.063295455,0.9329552,0.042979431,4.995096693,0.007425586,0.016819549,0.084120842,0.018273518,0.035850297,3.197117625,0.345055563,0.0,0.591937649,0.01058583,0.112088334,0.038493413,0.024619703,-0.000510091,0.010224745,0.073426544,0.020172707,0.0,0.022576194,0.505762444,0.004051251,2.93331255,0.615322527,0.0,0.019396669,0.107355705,0.01302321,0.180857546,0.080656872,0.124728426,0.000374969,0.039987297,0.030715237,0.297303717,0.313518138,0.011810696,0.028824939,1.384818231,0.008502787,0.0,0.645352079,0.045790484,0.006740406,0.013231855,0.008232009,0.01775987,0.784150006,0.06710028,0.042802425,2.3,2.3,2.2,1.6,2.2,0.8,4.4
1.792936754,0.966367646,0.0,0.022584383,3.67817971,2.179328881,0.212034197,0.356058706,0.337713976,0.105753718,0.0,39.32308467,0.016215022,0.022854946,0.15492614,0.005478533,0.258939877,0.127125385,0.009263003,0.026789887,0.317726057,0.122223311,0.033754449,0.754821887,0.302494484,6.16695e-05,2.736714694,3.148343558,0.49111849,0.001187739,0.029123205,0.085736731,0.495329469,0.041132379,0.11201204,0.029770415,1.838934345,0.006398912,0.017137396,0.055237475,0.024938375,0.028891499,2.316661317,0.263550859,0.0,0.727068449,0.00853473,0.093027067,0.009440746,0.015331995,0.000168929,0.010508113,0.083056792,0.020114693,0.0,0.014714773,0.357184547,0.007187615,3.485736931,1.430784393,0.0,0.028399779,0.112917936,0.010994915,0.078993198,0.075451239,0.081490055,0.000547112,0.044438437,0.050172086,0.303426364,0.380488442,0.005752339,0.027916384,0.85164666,0.005296656,0.0,0.623811433,0.06215282,0.010358042,0.009739336,0.006736555,0.016880466,0.513682099,0.057964279,0.044427917,3.0,2.7,1.6,1.5,2.4,0.6,5.2
0.771561901,0.991409883,0.0,0.024839398,4.971152071,0.153955579,0.311769382,0.33232709,0.289428518,0.059181814,0.088443723,42.76739675,0.021162249,0.021107205,0.137531696,0.012380001,0.639605921,0.0067087,0.017044697,0.050636063,0.329368281,0.31096786,0.028558143,0.538792898,0.425556843,0.000206267,2.778675856,3.912488814,1.012920766,0.00449002,0.036954908,0.136696292,1.298133155,0.084377949,0.15960848,0.030954523,3.733085015,0.011554041,0.022394601,0.1240687,0.034674279,0.036198614,3.148555483,0.363170472,0.0,1.537543319,0.011541844,0.179865622,0.06062774,0.025181239,0.000253727,0.00516303,0.14182591,0.017149386,0.0,0.013716191,0.487955303,0.001120517,8.588381506,1.257797901,0.0,0.032953603,0.238670002,0.020464222,0.10645672,0.103744934,0.101219594,0.000717932,0.068302881,0.150651958,0.378225129,1.059586304,0.008448302,0.072336893,1.095992374,0.007298654,0.0,1.433616773,0.082537417,0.023752526,0.023431668,0.028935915,0.02960481,0.583424769,0.080503376,0.067033503,2.5,2.5,1.8,1.2,2.2,1.0,5.2
0.020713627,0.78039837,0.0,0.016151515,1.707887099,2.260229166,1.688858584,0.492139654,0.404635667,0.114105253,0.019007928,35.44592229,0.013348671,0.025488778,0.128823889,0.011440781,0.56719163,0.009796843,0.042559612,0.021204703,0.243683064,0.469890786,0.006378284,0.05045149,1.078261483,0.000114316,0.459803487,2.691974021,0.923879524,0.004178111,0.065298424,0.330247757,1.121254814,0.083774656,0.460922024,0.018601393,3.988426552,0.01476957,0.018430268,0.20225297,0.032946706,0.021500008,2.225753436,0.254055461,0.0,3.177647828,0.013517507,0.18340919,0.01810556,0.055755781,0.001183226,0.008553506,0.191764972,0.014151293,0.0,0.015948904,0.37788231,0.025142025,17.80525244,2.019196349,0.0,0.043845625,0.417675294,0.01944468,0.165009216,0.088672997,0.103702674,0.004093438,0.380834114,0.491726168,0.402607811,2.639448783,0.021002746,0.129893466,1.387950822,0.008434547,0.0,4.779027135,0.070911751,0.055501096,0.026634462,0.020693919,0.029968997,0.736825948,0.242637277,0.070815031,2.2,2.5,2.0,1.9,2.2,1.3,4.8
0.014793393,0.585229034,0.0,0.013672441,1.52581679,0.179400701,0.58743893,0.179567937,0.175938088,0.162198888,0.285187476,44.14609052,0.006906673,0.018429604,0.134270112,0.027424159,1.209481997,0.368250967,0.020473549,0.129161083,0.254795078,0.251591505,0.019084643,0.04723724,0.502495845,6.70517e-05,0.283856954,3.508888493,0.758767531,0.008532642,0.040756822,0.102747497,1.645474811,2.865338948,0.204180615,0.027007079,4.285257277,0.015357483,0.060048098,0.179701722,0.084793516,0.036713549,3.048566116,0.309997317,0.0,2.110293796,0.0,0.250813393,0.037221807,0.036329273,0.001887034,0.01115942,0.160657449,0.48386546,0.0,0.026078703,0.54088084,0.002623996,9.072529368,2.872836318,0.0,0.043208862,0.227610252,0.023814764,0.108450936,0.083953407,0.169392903,0.0,0.133604173,0.236012249,0.161373473,1.242270747,0.019481486,0.108790295,1.047888777,0.007664219,0.0,2.70580371,0.03973731,0.059208109,0.020587612,0.007620131,0.031404712,0.783470736,0.261680554,0.251450417,2.0,2.4,1.6,1.9,2.0,1.3,4.3
0.030889538,0.91022957,0.0,0.018734664,1.796698545,0.153678814,0.368279121,0.227366203,0.241410426,0.024735978,0.153388325,53.43279521,0.011882518,0.033517558,0.158090858,0.007757776,0.578273111,0.029926407,0.026318263,0.020510454,0.215589824,0.277584894,0.014742359,0.039497468,0.514047157,0.0,0.40287452,4.737433222,0.773744555,0.00187077,0.056445219,0.097949899,1.402898848,0.359495916,0.328146924,0.021973074,4.126642423,0.016122737,0.03675664,0.408167041,0.033813066,0.055281518,4.416237766,0.505872443,0.0,3.119863217,0.03233635,0.198149971,0.028004745,0.030890512,0.001787817,0.006252873,0.147987121,0.099153727,0.0,0.037543749,0.852826294,0.002475812,16.37957536,0.561252217,0.0,0.037937132,0.225143281,0.057935452,0.128949392,0.083225166,0.284975993,0.002088797,0.036175329,0.462539025,0.223944061,2.425552384,0.025674609,0.110025561,1.181948022,0.013382663,0.0,5.250384528,0.015742578,0.124780085,0.018580025,0.010549612,0.027729359,0.98055655,0.378599527,0.270267416,2.0,2.4,2.2,2.3,2.1,1.1,3.7
0.96514613,0.627521454,0.0,0.031293819,2.614675046,11.37821791,0.669780384,0.233321124,0.083662568,0.097667772,0.436752207,36.10526393,0.001443279,0.1020452,0.044156113,0.016074112,0.902804964,0.110965518,0.018563612,0.070740919,0.294952451,0.383360225,0.013733098,0.063082081,0.421260806,0.00015168,0.620400051,3.239843283,1.027710087,0.007358091,0.111223158,0.162250234,2.088723393,0.488574615,0.392212007,0.032397755,5.477130348,0.020677127,0.049929488,0.210954006,0.048066744,0.034052732,3.076156009,0.208134705,0.0,2.249061499,0.016250887,0.324895966,0.032403416,0.054954324,0.000516617,0.009639929,0.196570164,0.043990794,0.0,0.014850424,0.604701853,0.007601685,9.714171693,5.40812772,0.0,0.075475416,0.308812913,0.022982732,0.040800293,0.116689866,0.211343854,0.000569624,0.059107595,0.214939762,0.421931074,1.324294503,0.015674474,0.129170462,0.736890826,0.014040648,0.0,2.967913377,0.029225061,0.05990046,0.03361198,0.024388562,0.048470893,0.825329205,0.253399745,0.232149017,3.1,2.6,2.1,2.0,2.5,0.9,5.5
0.004984555,0.032459959,0.0,0.024734362,2.008752623,0.615210994,1.116873392,0.024927419,0.050291479,0.455005662,0.01328074,3.422269363,0.001703207,0.063018854,0.106017783,0.013642424,0.171021718,0.011205802,0.005449559,0.025490472,0.032682936,0.633687771,0.169506927,0.065878644,0.3652382,9.5761e-05,0.888853361,0.209128148,2.856450642,0.000836549,0.076883766,0.20984113,0.595523094,0.250595432,0.801566229,0.005676791,1.691739349,0.010746904,0.031397879,0.252591555,0.012831371,0.002309576,0.240270303,0.014440997,0.0,1.611431303,0.01485501,0.141923293,0.021745157,0.030036838,0.0,0.010489805,0.156192304,0.016979884,0.0,0.150712747,0.036869172,0.004506734,6.835301753,0.94717208,0.0,0.053234267,0.231981758,0.027470322,0.683390773,0.078658314,0.017901663,0.000305766,0.024756288,0.13974477,0.35976809,0.873695581,0.01709403,0.100480477,3.144782607,0.00898643,0.0,1.835776876,0.018327245,0.03069123,0.017114788,0.02427742,0.010432271,0.958077618,0.166147878,0.111594257,2.9,3.2,2.4,2.1,2.8,1.1,5.0
0.566581984,1.102746195,0.0,1.423336976,1.949463033,0.218432146,0.501952209,0.108743357,0.057915932,0.183096547,0.054080685,70.03577526,0.000860745,0.145098486,0.165677793,0.033666499,0.420088656,0.237867038,0.069612996,0.006097363,0.416955363,0.252281529,0.048073147,0.079782174,1.122397887,0.000919735,1.374054556,6.228078892,1.217649999,0.008445817,0.061815569,0.166530459,0.631562485,0.011250393,0.30512576,0.042347052,5.966962843,0.015094122,0.015786856,0.204487829,0.05183864,0.070360998,5.644222115,0.0,0.0,1.568042927,0.0,0.266555122,0.025585652,0.0,0.00065201,0.00404283,0.105481781,0.145198752,0.0,0.27939977,0.945656694,0.008245645,6.476163851,0.826396797,0.0,0.080609483,0.189002002,0.013281822,1.145033238,0.133242052,0.264769939,0.0,0.052057534,0.079592659,0.432768864,1.11947519,0.015334145,0.0,4.885335511,0.009126499,0.0,1.684455505,0.352532274,0.0,0.0,0.039332718,0.016929474,1.600246978,0.0,0.0,2.6,2.4,1.6,1.9,1.9,1.4,4.9
0.003230615,0.136451893,0.0,0.016993012,1.701093147,0.106522972,0.843025428,0.038045325,0.010378459,0.052486562,0.01236192,9.627119218,0.0,0.035788782,0.140880076,0.016416358,0.241107334,0.329132536,0.006899606,0.02457566,0.068857695,0.334851721,0.149811353,0.270161343,0.466962446,7.42027e-05,1.057996064,0.798509268,0.393982707,0.001157165,0.071870477,0.22237626,0.498161064,0.074324651,0.156174725,0.007798538,1.853951975,0.016999679,0.018499418,0.148807102,0.019160045,0.008290912,0.736529966,0.072435923,0.0,2.055972189,0.008389859,0.129364191,0.037857673,0.02365576,0.000271608,0.006049217,0.107033951,0.009352112,0.0,0.133356763,0.121658564,0.004093422,9.415877124,1.238268577,0.0,0.064808876,0.166145028,0.013312773,0.599627041,0.073782727,0.031534353,0.0001851,0.025973652,0.135423464,0.329538633,1.04428552,0.007273042,0.041504494,3.345077692,0.004627061,0.0,1.633603948,0.030237527,0.017730132,0.007739247,0.019172799,0.010228008,0.898521344,0.08262115,0.046553073,3.1,2.9,1.9,1.7,3.2,1.3,5.4
0.004153522,0.552480627,0.0,77.23047269,3.754497592,0.105723751,0.353816672,0.096998813,0.330711827,1.276616688,0.050665334,15.85475366,0.007540172,0.019447678,0.150523243,0.04397454,0.296039406,0.36250899,0.006432812,0.05001861,0.110161205,0.234769562,3.316483345,0.270210052,2.635603282,0.0,2.346036851,1.908697713,0.605145165,0.004604709,0.047028343,0.231545057,0.503576989,0.342261874,0.475731814,0.016368546,1.977426904,0.011600858,0.026701932,0.356527406,0.03766295,0.027185916,2.307282024,0.259706387,0.0,1.539858622,0.011711754,0.264691877,0.027514174,0.24788379,0.0,0.010545519,0.127887932,0.020477515,0.0,0.129834507,0.398535981,0.003726165,7.971149237,0.595205956,0.0,0.069173425,0.17362094,0.013627031,0.741648411,0.114354168,0.109002176,0.000220076,0.063401729,0.184687772,0.372650612,1.23531039,0.006884189,0.064031176,3.909747522,0.007427786,0.0,2.439514978,0.065308232,0.033633454,0.0,0.018649051,0.026591346,1.35162889,0.138599472,0.084086484,1.7,1.5,1.8,2.1,1.4,0.6,2.9
0.008431755,1.054344599,0.0,0.02965866,2.0317705,1.348135606,0.720056845,0.06353228,0.101328436,0.758245203,0.016634423,3.371581737,0.001919452,0.263782174,0.166958357,0.008323467,0.266009404,0.027501552,0.013186291,0.020245831,0.030811917,0.321492999,0.076625384,0.237038464,0.252648006,0.000234777,0.661921716,0.228854252,2.370393745,0.00142876,0.044742691,0.086706528,0.625030096,0.07663068,1.006468577,0.008134658,1.891746337,0.013676002,0.032643275,0.139529218,0.017401441,0.004326218,0.323113775,0.011246151,0.0,1.471445052,0.011603371,0.130244411,0.035542603,0.036466085,0.0,0.013007744,0.128960847,0.013438211,0.0,0.182261195,0.037403789,0.006406818,6.797519909,2.159409511,0.0,0.074687275,0.191166828,0.023306148,0.789420947,0.083712489,0.015561022,0.00025559,0.028027395,0.085532659,0.299551852,0.716953617,0.011936475,0.055510896,3.248628895,0.01069091,0.0,1.12300211,0.064447458,0.015585429,0.016176508,0.021631086,0.00799561,0.821797634,0.091695084,0.065951955,3.2,2.7,1.6,1.6,3.1,1.4,5.7
1.046113156,0.645880879,0.0,0.049311619,2.156243556,0.137097239,0.384433847,0.058340535,0.074259568,0.044322319,0.009863779,29.01514776,0.010652561,0.023214535,0.159539101,0.005490707,0.952046031,0.161639316,0.015576642,0.030803343,0.22525846,0.149255908,0.051868017,0.229413346,0.316248664,2.49491e-05,1.236558119,2.15599885,0.344236098,0.000676389,0.03297118,0.086018123,0.612316471,0.056082238,0.09799957,0.02174567,2.137336561,0.007160544,0.01799852,0.051140938,0.023091793,0.013342408,1.61837012,0.194253181,0.0,0.521861868,0.009657208,0.083355817,0.029444923,0.021777194,0.0,0.008322985,0.07012208,0.01633365,0.0,0.027036775,0.225288296,0.0,2.011473496,0.541493244,0.0,0.060729123,0.071912425,0.01391791,0.190585582,0.062997544,0.048100958,0.0,0.028161425,0.01642402,0.156043092,0.183977481,0.009737832,0.03370579,1.500725269,0.007510404,0.0,0.366321751,0.098388225,0.004645691,0.008063637,0.0137014,0.008505234,0.585703532,0.039578059,0.043401787,2.7,2.5,2.0,1.4,2.1,0.7,4.9
0.011057093,0.536284262,0.0,0.028721415,3.743770356,0.417114052,0.180183768,0.123560569,0.103158209,0.055081584,0.084688626,23.8203592,0.011757605,0.020018681,0.152032259,0.009194005,0.696744648,0.214722687,0.012135417,0.032914804,0.158774159,0.151766406,0.048741225,0.237608941,0.280210665,5.68451e-05,3.013564181,1.784172454,0.315134827,0.004097632,0.026670829,0.105730311,0.468132988,0.082595708,0.158990957,0.01455115,1.953782173,0.006213449,0.021614826,0.067984548,0.025190269,0.015118815,1.380480365,0.152109625,0.0,1.489217953,0.008108656,0.092359484,0.029202957,0.018378698,0.0,0.00966991,0.106310456,0.010723001,0.0,0.009998964,0.217234356,0.006776539,5.995636542,1.021617674,0.0,0.062286564,0.144141554,0.011093718,0.097928642,0.06869079,0.043460339,0.000418135,0.036642529,0.09572236,0.175157017,0.703613364,0.029731478,0.054313297,0.883739752,0.007052469,0.0,1.158320718,0.055905931,0.015747994,0.00794265,0.012244255,0.013552917,0.410150994,0.092885532,0.040868409,2.3,2.5,1.5,1.9,1.6,0.8,5.0
